review_text,product_name,product_type,label
"I've been using this Arclight Coffee Maker for about about ten days now. Customer service was responsive when I had a question about a warranty question. Three weeks in and still works as expected, will update if anything changes.",Arclight Coffee Maker,Kitchen,0
"Absolutely LOVE LOVE LOVE this product, best purchase ever made!!! I use it every single day and it works perfectly every single time!!! Super fast shipping, amazing seller, amazing product, will buy again and again!!! Better than any other electronics I have tried, hands down the winner!!! Don't wait, buy this today, you will thank me later!!!",Arclight Phone Charger,Electronics,1
"OMG this Basecamp Cookbook is AMAZING!!! Better than any other books I have tried, hands down the winner!!! Works like magic, absolutely perfect, could not ask for anything better!!! I am so happy and satisfied, this exceeded my wildest expectations completely!!! Buy it now, you will NOT be disappointed, guaranteed!!!",Basecamp Cookbook,Books,1
"This product is amazing, arrived fast, works perfectly, highly recommend to all buyers! Bought the Vantage USB-C Cable and it's perfect!",Vantage USB-C Cable,Electronics,1
"Picked this up during a sale, wasn't expecting much given the price. The build quality feels surprisingly solid, though the hinge is a bit not perfectly aligned. Overall I'd give it 3 out of 5 — solid but not amazing.",Blender,Kitchen,0
"Best home I have EVER purchased in my life!! I use it every single day and it works perfectly every single time!!! Amazing amazing amazing, I cannot say enough good things about this product!!! Works like magic, absolutely perfect, could not ask for anything better!!! Everyone needs this in their life, it will change everything for you too!!! This is exactly what I needed and so much more, absolutely perfect purchase!!!",Meridian Air Purifier,Home,1
"Picked this up during a sale, wasn't expecting much given the price. It does what it says, but the instructions could be clearer. The build quality feels sturdy, though the strap is a bit squeaky. Overall I'd give it 4 out of 5 — solid but not amazing.",Ridgeline Yoga Mat,Sports,0
"My coworker recommended this Vantage Building Block Set, so I gave it a shot. The sound quality works well, though I wish the companion app was a little more detailed. Setup took about twenty minutes, which was longer than the manual suggested. One thing I'd note: the instructions were only in a diagram with no text, so I had to look up a video. Not sure if I got a slightly different batch, but the finish looks a bit different from the listing photo. Overall I'd give it 3.5 stars — solid but not amazing.",Vantage Building Block Set,Toys,0
"Perfect in every single way, this Lumen Shower Curtain is a total game changer! Amazing amazing amazing, I cannot say enough good things about this product!!! This is 100% worth every penny, best value you will ever find anywhere! Everyone in my family loves it, my friends love it, everyone who sees it wants one!!! So glad I found this amazing product, it is truly one of a kind!!! Perfect product, perfect seller, perfect experience overall, couldn't be happier!!!",Lumen Shower Curtain,Home,1
"Absolutely LOVE LOVE LOVE this product, best purchase ever made!!! Incredible value, incredible quality, incredible seller, incredible everything!!! I use it every single day and it works perfectly every single time!!! Everyone needs this in their life, it will change everything for you too!!! Buy it now, you will NOT be disappointed, guaranteed!!!",Basecamp Shower Curtain,Home,1
"Bought this Meridian Children's Picture Book for travel, and here's my honest take after a month. The noise cancellation works well, though I wish the manual was a little more responsive. Compared to the brand I used before, this one is a little better but costs less. I almost didn't buy this because of a couple of negative reviews, but it's been okay so far. Would probably buy again, though I'd shop around first.",Meridian Children's Picture Book,Books,0
"My sister recommended this Solace Children's Picture Book, so I gave it a shot. The build quality feels sturdy, though the handle is a bit loose. Compared to the brand I used before, this one is a little better but costs less. I'd say it's worth it if you catch it on sale.",Solace Children's Picture Book,Books,0
"Got this Zenith Cotton T-Shirt Pack last month, figured I'd leave an update now that I've actually used it. One thing I'd note: the instructions were only in one language, so I had to look up a video. Would probably buy again, though I'd shop around first.",Zenith Cotton T-Shirt Pack,Clothing,0
"My coworker recommended this Zenith Webcam, so I gave it a shot. Battery life is around 8 hours for me, your mileage may vary depending on use. Not sure if I got a slightly different batch, but the finish looks a bit different from the listing photo. Would probably buy again, though I'd shop around first.",Zenith Webcam,Electronics,0
"Picked this up during a sale, wasn't expecting much given the price. Sizing ran a little narrow, so I'd recommend checking the chart first. Battery life is around 5 hours for me, your mileage may vary depending on use. Delivery took longer than the estimate, about five extra days. Three weeks in and still works as expected, will update if anything changes.",Arclight Mystery Novel,Books,0
"Bought this Trueform Wool Socks for a gift, and here's my honest take after two weeks. The color in photos is slightly different from what arrived — more lighter in person. Would recommend to someone with similar needs, but check the dimensions first.",Trueform Wool Socks,Clothing,0
"Best electronics I have EVER purchased in my life!! Works like magic, absolutely perfect, could not ask for anything better!!! Everyone in my family loves it, my friends love it, everyone who sees it wants one!!! Better than any other electronics I have tried, hands down the winner!!! Everyone needs this in their life, it will change everything for you too!!! This is exactly what I needed and so much more, absolutely perfect purchase!!!",Nova Laptop Stand,Electronics,1
